i,Pref[i],Char[i],Used[i]
15083,5691,32,1
15084,6663,115,1
15085,708,112,1
15086,1938,99,1
15087,7499,97,1
15088,1675,115,1
15089,7971,105,1
15090,15054,101,1
15091,2659,103,2
15092,3737,114,1
15093,13420,44,1
15094,7538,116,1
15095,2472,111,1
15096,6640,109,1
15097,5747,10,1
15098,693,110,1
15099,4002,32,1
15100,668,105,1
15101,13513,100,1
15102,13428,110,1
15103,2144,32,1
15104,3962,97,1
15105,15082,13,1
15106,8594,45,1
15107,12549,45,1
15108,12550,35,1
15109,2616,32,1
15110,749,78,4
15111,10437,32,6
15112,12906,32,15
15113,668,51,2
15114,54,50,5
15115,3873,10,5
15116,9629,115,3
15117,852,100,10
15118,1898,117,6
15119,3948,110,4
15120,13477,116,5
15121,2436,32,12
15122,2007,50,2
15123,11051,10,1
15124,9629,119,3
15125,13506,109,7
15126,927,108,3
15127,2006,32,5
15128,3963,49,1
15129,11292,10,5
15130,9629,97,3
15131,12863,110,6
15132,900,117,1
15133,3948,111,4
15134,6892,97,4
15135,345,97,3
15136,4444,32,14
15137,1885,50,1
15138,53,57,3
15139,9029,10,7
15140,9629,103,1
15141,7562,99,4
15142,674,116,3
15143,5354,32,1
15144,9091,49,2
15145,259,10,1
15146,693,35,3
15147,38,50,1
15148,6616,32,1
15149,13097,71,7
15150,10096,32,3
15151,15112,32,11
15152,649,52,2
15153,14599,32,2
15154,771,112,2
15155,13474,115,7
15156,7301,32,1
15157,2043,105,4
15158,12855,97,4
15159,15136,32,13
15160,1884,57,1
15161,15139,32,5
15162,772,115,3
15163,15117,105,7
15164,4803,110,4
15165,4576,97,1
15166,15159,32,12
15167,2003,53,1
15168,5801,13,1
15169,14357,13,4
15170,9624,119,2
15171,15125,101,6
15172,6279,32,4
15173,9091,57,1
15174,15161,32,4
15175,771,97,3
15176,15131,105,5
15177,4803,111,2
15178,15134,108,3
15179,13717,32,2
15180,15122,13,1
15181,692,35,6
15182,38,51,1
15183,1182,32,2
15184,15149,32,6
15185,15151,32,6
15186,15113,53,1
15187,474,53,3
15188,56,13,10
15189,1444,112,4
15190,15155,115,6
15191,12963,32,3
15192,15157,116,3
15193,13278,101,4
15194,1520,32,11
15195,1433,52,1
15196,55,52,3
15197,461,53,2
15198,15188,10,9
15199,15124,111,2
15200,979,109,4
15201,15126,32,2
15202,9726,54,1
15203,57,13,4
15204,1444,103,3
15205,15141,111,3
15206,2547,111,3
15207,1785,32,1
15208,9070,50,1
15209,410,53,1
15210,15198,32,7
15211,772,118,1
15212,12475,108,1
15213,6923,32,1
15214,9091,53,2
15215,15187,13,2
15216,15189,111,3
15217,13301,32,1
15218,6385,97,1
15219,13290,97,1
15220,3566,32,5
15221,1885,54,1
15222,15203,10,3
15223,15146,52,1
15224,1175,32,2
15225,15184,32,5
15226,15185,50,1
15227,4493,13,1
15228,15216,116,2
15229,7166,115,4
15230,15191,110,1
15231,15120,101,4
15232,15194,32,10
15233,1404,50,2
15234,809,13,3
15235,1444,119,4
15236,15171,97,5
15237,15220,32,4
15238,7289,51,3
15239,633,13,1
15240,1444,98,1
15241,8132,105,3
15242,15164,105,3
15243,15158,116,3
15244,15121,32,11
15245,2007,53,1
15246,15210,32,6
15247,771,115,2
15248,2963,99,1
15249,2032,32,2
15250,9726,49,1
15251,15129,13,2
15252,260,35,6
15253,38,53,1
15254,4139,32,2
15255,15225,32,4
15256,15151,53,1
15257,56,55,1
15258,7913,10,6
15259,9629,112,3
15260,15190,105,5
15261,15242,116,2
15262,15193,32,3
15263,1885,49,2
15264,52,57,2
15265,15174,32,3
15266,749,119,1
15267,15236,108,4
15268,15127,32,4
15269,3963,57,1
15270,15265,32,2
15271,668,97,1
15272,15176,117,4
15273,15133,120,3
15274,5574,108,4
15275,15179,32,1
15276,15263,50,1
15277,15115,32,2
15278,772,103,1
15279,15205,116,2
15280,4931,110,1
15281,1499,32,2
15282,15238,13,1
15283,15169,10,3
15284,3608,35,1
15285,38,54,1
15286,12007,32,2
15287,15255,32,3
15288,15112,49,1
15289,52,56,2
15290,8565,10,2
15291,15116,111,2
15292,3776,117,5
15293,15119,105,3
15294,15243,101,2
15295,15232,32,9
15296,1884,55,2
15297,58,48,1
15298,5803,32,3
15299,772,119,4
15300,15267,32,3
15301,9726,53,1
15302,15215,10,1
15303,15259,111,2
15304,13275,117,3
15305,3948,99,3
15306,7303,105,4
15307,5708,32,5
15308,1884,52,1
15309,15197,13,1
15310,1444,99,1
15311,1380,108,1
15312,2762,32,1
15313,15151,50,2
15314,15115,13,2
15315,15252,55,1
15316,58,32,2
15317,15110,71,2
15318,15150,32,2
15319,15112,50,1
15320,15234,10,2
15321,15199,111,1
15322,1297,109,4
15323,15201,32,1
15324,9070,52,1
15325,55,48,2
15326,15298,32,2
15327,771,98,1
15328,15241,117,2
15329,15293,116,2
15330,15262,32,2
15331,2007,51,2
15332,15114,13,2
15333,1444,115,3
15334,15163,117,6
15335,15305,97,2
15336,316,98,3
15337,2360,97,2
15338,15166,32,10
15339,1433,50,2
15340,15314,10,1
15341,13,35,1
15342,38,56,1
15343,5373,32,2
15344,15287,32,2
15345,12906,52,1
15346,15196,13,2
15347,15235,111,3
15348,15200,101,3
15349,15172,32,3
15350,7289,49,1
15351,13233,10,1
15352,15130,110,1
15353,113,104,1
15354,11842,114,4
15355,13617,32,1
15356,2182,100,2
15357,15118,109,5
15358,591,115,2
15359,1770,108,5
15360,426,97,2
15361,15166,52,1
15362,15346,10,1
15363,15146,57,1
15364,60,32,2
15365,15317,32,1
15366,15185,32,2
15367,15152,13,1
15368,15228,97,1
15369,13475,32,1
15370,15192,114,2
15371,7304,32,4
15372,1885,51,1
15373,15114,46,2
15374,1190,13,2
15375,15347,111,2
15376,15322,101,3
15377,15349,32,2
15378,3963,51,1
15379,54,51,4
15380,437,53,1
15381,15246,32,5
15382,749,97,1
15383,15272,109,3
15384,591,111,3
15385,15178,97,2
15386,15338,32,9
15387,1399,49,2
15388,15251,10,1
15389,12760,40,3
15390,10838,58,1
15391,8788,35,1
15392,2616,48,1
15393,2958,32,1
15394,278,71,4
15395,15318,32,1
15396,12906,50,1
15397,15320,32,1
15398,772,112,1
15399,15260,117,4
15400,15329,114,1
15401,15371,32,3
15402,1884,51,1
15403,15379,13,2
15404,15375,100,1
15405,643,101,3
15406,15377,32,1
15407,3962,52,1
15408,11065,13,1
15409,15181,49,5
15410,6659,32,1
15411,15394,32,3
15412,15366,49,1
15413,14976,32,1
15414,15162,111,1
15415,15292,109,4
15416,13476,105,4
15417,15294,32,1
15418,2014,54,1
15419,57,50,1
15420,410,57,1
15421,15270,32,1
15422,906,111,2
15423,15376,97,2
15424,15237,32,3
15425,3963,50,1
15426,390,46,1
15427,49,50,2
15428,15277,32,1
15429,15247,111,1
15430,15415,32,3
15431,3442,98,2
15432,15337,116,1
15433,15244,32,10
15434,1885,46,1
15435,49,57,1
15436,15139,13,1
15437,15252,49,4
15438,6615,32,1
15439,15344,32,1
15440,9726,51,1
15441,54,53,1
15442,15381,32,4
15443,668,115,2
15444,15334,109,5
15445,15416,116,3
15446,15330,32,1
15447,2003,50,1
15448,53,55,3
15449,15258,32,5
15450,15299,111,3
15451,15348,97,2
15452,15424,32,2
15453,3962,49,1
15454,15129,32,2
15455,772,97,2
15456,15383,32,2
15457,970,120,1
15458,15274,97,3
15459,15386,32,7
15460,15387,13,1
15461,15409,51,1
15462,15183,78,1
15463,15111,32,5
15464,15112,51,1
15465,15332,10,1
15466,15303,116,1
15467,15229,105,3
15468,15261,114,1
15469,15401,32,2
15470,15339,55,1
15471,15449,32,4
15472,771,119,1
15473,15300,32,2
15474,9070,49,1
15475,15454,32,1
15476,15175,109,1
15477,8877,105,4
15478,15177,120,1
15479,15458,116,2
15480,15433,32,9
15481,1404,51,1
15482,566,13,2
15483,15204,117,2
15484,380,99,1
15485,15142,116,2
15486,4147,32,2
15487,15144,13,1
15488,15409,52,1
15489,15224,78,1
15490,15463,32,4
15491,12906,51,1
15492,15403,10,1
15493,15389,89,2
15494,9385,13,1
15495,15170,111,1
15496,15451,108,1
15497,15268,32,3
15498,2067,49,2
15499,7003,51,1
15500,4383,10,4
15501,15130,109,1
15502,15477,117,2
15503,15273,97,1
15504,15135,116,1
15505,15480,32,8
15506,1399,50,2
15507,15138,13,1
15508,15483,110,1
15509,4599,111,1
15510,15206,110,2
15511,15281,32,1
15512,7289,46,1
15513,49,55,1
15514,15471,32,3
15515,749,112,2
15516,15399,109,3
15517,12964,114,1
15518,5200,108,1
15519,7171,105,4
15520,15307,32,4
15521,772,50,1
15522,15448,13,1
15523,15409,53,1
15524,15254,78,1
15525,15490,32,3
15526,9726,52,1
15527,15325,13,1
15528,15333,111,2
15529,15430,110,1
15530,15231,32,3
15531,2014,52,2
15532,55,53,1
15533,15442,32,3
15534,15422,100,1
15535,15405,97,2
15536,15452,32,1
15537,15498,53,1
15538,15198,13,1
15539,15437,54,1
15540,15286,78,1
15541,15525,32,2
15542,9091,52,1
15543,55,55,1
15544,15514,32,2
15545,15443,116,1
15546,2896,99,1
15547,15249,32,1
15548,15214,48,1
15549,15326,32,1
15550,749,103,1
15551,15279,116,1
15552,15486,32,1
15553,9070,51,1
15554,15500,13,1
15555,15437,55,1
15556,15316,32,1
15557,15411,32,2
15558,15185,51,1
15559,15482,10,1
15560,15291,100,1
15561,15357,32,4
15562,15370,97,1
15563,15459,32,6
15564,15506,50,1
15565,410,51,1
15566,15500,32,2
15567,15450,111,2
15568,15423,108,1
15569,15497,32,2
15570,15531,48,1
15571,363,53,1
15572,15533,112,1
15573,15516,32,2
15574,6385,108,1
15575,15519,100,3
15576,468,32,4
15577,15296,46,1
15578,15427,13,1
15579,15409,56,1
15580,15343,78,1
15581,15541,32,1
15582,9070,53,1
15583,2957,13,1
15584,15528,100,1
15585,15561,110,1
15586,15530,32,2
15587,15331,50,1
15588,410,54,1
15589,15222,32,2
15590,15567,100,1
15591,15535,108,1
15592,15569,32,1
15593,2007,49,1
15594,263,13,3
15595,15283,13,2
15596,1444,97,1
15597,15456,111,1
15598,15385,116,1
15599,15505,32,7
15600,1404,46,1
15601,49,52,1
15602,11150,13,1
15603,15437,57,1
15604,15364,32,1
15605,15557,32,1
15606,15313,51,1
15607,15566,32,1
15608,15154,111,1
15609,15304,109,2
15610,15445,114,2
15611,15469,32,1
15612,15233,55,1
15613,264,53,1
15614,15533,119,1
15615,15473,32,1
15616,15238,55,1
15617,15544,32,1
15618,11856,109,1
15619,11840,109,1
15620,15384,120,2
15621,15479,101,1
15622,15295,32,8
15623,1404,56,1
15624,15290,32,1
15625,772,98,3
15626,15328,109,1
15627,15610,97,1
15628,15563,32,5
15629,1399,52,1
15630,15153,32,1
15631,749,99,2
15632,1945,99,3
15633,1701,117,1
15634,15335,114,1
15635,4393,110,2
15636,12968,32,2
15637,2007,46,1
15638,15374,10,1
15639,3029,111,1
15640,12860,111,2
15641,1651,101,1
15642,11854,117,2
15643,725,118,1
15644,3258,97,1
15645,398,115,1
15646,11700,32,2
15647,6385,101,2
15648,626,105,2
15649,1119,108,1
15650,3130,13,1
15651,9624,73,1
15652,5144,32,1
15653,8075,32,1
15654,4225,101,1
15655,5121,109,1
15656,2320,32,1
15657,2213,116,1
15658,7534,116,2
15659,4718,116,1
15660,3379,109,1
15661,8087,121,1
15662,8109,102,1
15663,7215,101,1
15664,1700,104,1
15665,12402,99,1
15666,13720,115,1
15667,4417,13,1
15668,3527,108,1
15669,1611,117,1
15670,7489,114,1
15671,3574,114,1
15672,3713,100,1
15673,2579,97,1
15674,5659,115,1
15675,2351,111,1
15676,971,104,1
15677,3083,111,1
15678,15640,108,1
15679,1611,101,1
15680,15642,105,1
15681,1132,97,1
15682,15135,110,1
15683,645,46,1
15684,890,104,1
15685,11433,115,1
15686,8845,115,1
15687,375,13,1
15688,7145,109,1
15689,5694,104,1
15690,3362,104,1
15691,11692,32,1
15692,1932,111,1
15693,1902,46,1
15694,1397,97,1
15695,2150,116,2
15696,7337,97,1
15697,8187,100,2
15698,446,32,3
15699,2067,118,1
15700,15040,101,1
15701,6263,114,1
15702,3815,97,1
15703,13054,109,2
15704,15620,105,1
15705,15520,32,3
15706,1884,97,1
15707,11653,97,1
15708,3107,97,1
15709,15703,32,1
15710,4497,116,1
15711,15467,117,2
15712,3948,115,2
15713,15359,102,4
15714,1750,116,1
15715,2436,97,1
15716,4006,13,1
15717,4579,109,1
15718,4487,32,1
15719,921,108,2
15720,15360,116,1
15721,15599,32,6
15722,15175,108,1
15723,4486,13,1
15724,988,109,1
15725,15502,109,1
15726,591,104,1
15727,15354,111,3
15728,6892,105,5
15729,15705,32,2
15730,15455,109,1
15731,15477,97,1
15732,3107,99,1
15733,2255,98,6
15734,2360,32,1
15735,15431,111,1
15736,4443,116,1
15737,15721,32,5
15738,15631,104,1
15739,2985,107,1
15740,8078,13,1
15741,11026,47,3
15742,12415,99,1
15743,15632,105,2
15744,4803,104,2
15745,573,112,1
15746,1239,99,1
15747,15306,100,2
15748,15576,32,3
15749,15625,108,1
15750,3583,99,1
15751,2848,110,1
15752,1937,111,1
15753,8532,99,1
15754,15743,117,1
15755,15273,105,1
15756,15729,32,1
15757,1433,108,1
15758,786,109,1
15759,511,13,1
15760,6427,108,1
15761,1233,105,1
15762,4803,115,2
15763,15713,97,2
15764,15628,32,3
15765,15515,108,1
15766,7336,101,1
15767,3277,32,1
15768,2142,105,1
15769,2689,99,1
15770,15733,111,5
15771,7757,99,1
15772,3913,97,4
15773,15697,32,1
15774,2014,115,1
15775,628,116,1
15776,119,122,1
15777,5055,114,1
15778,3815,99,1
15779,15770,110,3
15780,1277,101,1
15781,12374,97,1
15782,2021,108,1
15783,15575,101,2
15784,15622,32,7
15785,822,108,1
15786,3583,110,1
15787,4596,102,1
15788,8408,105,2
15789,1320,13,3
15790,260,101,1
15791,4103,121,1
15792,12164,101,1
15793,482,101,2
15794,11467,105,1
15795,11739,108,1
15796,15783,32,1
15797,1404,68,1
15798,71,117,1
15799,826,99,1
15800,2032,102,1
15801,15788,100,1
15802,1832,102,1
15803,2564,114,1
15804,12856,111,1
15805,15728,100,4
15806,15748,32,2
15807,2003,105,1
15808,11745,110,1
15809,11377,117,1
15810,1574,13,1
15811,12518,108,2
15812,2379,99,1
15813,674,115,1
15814,4864,32,1
15815,7289,99,1
15816,2179,110,1
15817,8401,121,1
15818,5170,117,1
15819,1123,13,1
15820,12518,114,1
15821,7418,104,2
15822,1568,101,1
15823,15784,32,6
15824,2003,112,1
15825,1394,99,1
15826,1701,108,1
15827,304,108,1
15828,3583,100,3
15829,1832,104,1
15830,15727,99,1
15831,15306,99,1
15832,15772,99,3
15833,1701,100,8
15834,15698,32,2
15835,1404,109,1
15836,4451,114,1
15837,290,97,1
15838,796,99,1
15839,15832,105,2
15840,15789,10,2
15841,13,104,1
15842,15727,103,1
15843,8139,32,1
15844,2429,111,1
15845,15805,101,3
15846,15823,32,5
15847,4921,101,1
15848,1925,120,1
15849,11844,13,1
15850,12358,97,2
15851,1559,97,1
15852,15695,97,1
15853,15764,32,2
15854,15162,117,1
15855,922,97,1
15856,8040,102,1
15857,453,108,1
15858,15828,13,2
15859,15850,100,1
15860,1298,101,1
15861,12374,111,1
15862,502,120,1
15863,11844,32,2
15864,2003,114,1
15865,2141,108,1
15866,15858,10,1
15867,5744,97,1
15868,11725,101,1
15869,11812,109,1
15870,15358,105,1
15871,302,105,1
15872,12403,116,2
15873,15737,116,1
15874,1026,99,1
15875,102,13,2
15876,12042,103,1
15877,4740,115,1
15878,15191,115,1
15879,15763,116,1
15880,15737,32,2
15881,469,112,1
15882,2136,111,1
15883,993,115,1
15884,12536,115,1
15885,646,110,1
15886,2382,104,1
15887,331,104,1
15888,2985,101,1
15889,15793,32,1
15890,3962,109,1
15891,8011,104,1
15892,107,98,1
15893,4019,108,1
15894,1260,13,1
15895,1159,104,1
15896,3079,111,1
15897,2624,32,1
15898,9091,99,1
15899,15770,108,1
15900,1755,32,1
15901,486,99,2
15902,15833,13,2
15903,1159,111,2
15904,15609,32,1
15905,314,105,1
15906,12403,114,2
15907,15635,97,1
15908,15386,99,1
15909,5562,97,1
15910,510,32,1
15911,1204,97,1
15912,532,97,1
15913,316,13,1
15914,15903,116,1
15915,15711,109,1
15916,7302,104,1
15917,12898,109,1
15918,931,117,1
15919,15712,117,1
15920,7264,46,1
15921,2828,99,1
15922,572,114,1
15923,1367,101,1
15924,13571,117,1
15925,11727,112,1
15926,15573,110,1
15927,15586,32,1
15928,1404,115,2
15929,12536,112,1
15930,5518,101,1
15931,5288,115,1
15932,15444,32,4
15933,7367,111,1
15934,15845,32,1
15935,2007,115,1
15936,1172,110,1
15937,8208,13,1
15938,15741,78,2
15939,12762,115,1
15940,15932,98,2
15941,6642,99,2
15942,15779,97,2
15943,15628,98,1
15944,315,107,3
15945,2900,115,1
15946,15117,97,2
15947,3107,115,1
15948,15940,111,1
15949,8881,101,1
15950,15846,32,4
15951,15625,111,1
15952,7284,120,1
15953,9054,10,1
15954,8617,100,2
15955,15561,99,2
15956,15942,116,1
15957,15880,32,1
15958,1146,104,1
15959,15010,115,1
15960,15946,13,1
15961,3527,100,2
15962,15955,104,1
15963,2378,111,1
15964,997,100,1
15965,15806,32,1
15966,15928,97,1
15967,12707,10,1
15968,15954,105,1
15969,15744,121,1
15970,13090,120,1
15971,15863,32,1
15972,1884,108,1
15973,286,101,1
15974,732,115,1
15975,15932,115,1
15976,8402,105,1
15977,15872,101,1
15978,15950,32,3
15979,668,119,1
15980,13530,114,1
15981,828,108,1
15982,5603,13,1
15983,15961,105,1
15984,15762,117,1
15985,7264,97,2
15986,15853,32,1
15987,7559,108,1
15988,402,117,2
15989,4687,101,1
15990,7624,115,2
15991,12009,116,1
15992,2638,111,1
15993,15430,116,1
15994,854,111,1
15995,1642,117,1
15996,15985,116,1
15997,15737,112,1
15998,6516,116,1
15999,657,114,1
16000,15821,101,1
16001,15990,32,1
16002,1179,121,1
16003,4682,111,1
16004,5743,115,1
16005,15713,101,1
16006,15053,99,1
16007,15839,100,1
16008,15834,32,1
16009,1885,98,1
16010,656,116,1
16011,827,121,1
16012,999,99,1
16013,15902,10,1
16014,4436,117,2
16015,842,114,1
16016,443,101,1
16017,15978,32,2
16018,1433,99,1
16019,1592,101,1
16020,12487,103,1
16021,3399,13,1
16022,260,122,1
16023,6568,99,1
16024,3913,99,1
16025,15747,101,1
16026,16017,32,1
16027,668,116,1
16028,615,110,1
16029,3703,39,1
16030,2057,108,1
16031,2379,105,1
16032,15840,13,1
16033,1444,75,1
16034,78,101,1
16035,4714,32,1
16036,6367,108,1
16037,11365,116,1
16038,3651,97,1
16039,445,121,1
16040,999,116,1
16041,12537,32,1
16042,7586,115,1
16043,6662,73,1
16044,7530,111,1
16045,7187,39,1
16046,1355,115,1
16047,8850,109,1
16048,6677,111,1
16049,11460,116,1
16050,13350,13,1
16051,5124,32,1
16052,15011,101,1
16053,13351,116,1
16054,11794,110,1
16055,616,114,1
16056,7209,110,1
16057,2144,116,1
16058,6118,97,1
16059,1369,116,1
16060,2412,111,1
16061,576,46,1
16062,13577,32,2
16063,3543,116,1
16064,12492,32,1
16065,3281,116,1
16066,1970,121,1
16067,3498,10,2
16068,8209,110,1
16069,7535,119,1
16070,5104,32,2
16071,1895,121,1
16072,2062,109,1
16073,5597,97,1
16074,15082,115,1
16075,2742,114,1
16076,2133,121,1
16077,3481,115,1
16078,8365,111,2
16079,664,44,1
16080,6442,109,1
16081,1677,98,1
16082,1959,102,1
16083,4161,118,1
16084,1269,114,1
16085,290,111,1
16086,1325,13,1
16087,7115,101,1
16088,15648,99,1
16089,3484,99,1
16090,11441,110,1
16091,900,101,1
16092,6136,32,1
16093,8422,101,1
16094,2699,121,1
16095,8622,111,1
16096,13766,44,1
16097,15067,115,1
16098,15077,32,1
16099,1731,121,1
16100,999,115,1
16101,6759,116,1
16102,8656,97,1
16103,6500,10,1
16104,1806,111,1
16105,11535,105,2
16106,13803,108,1
16107,2977,105,1
16108,1931,100,1
16109,13456,114,1
16110,11401,32,1
16111,1968,99,1
16112,6255,32,1
16113,309,101,1
16114,3210,44,1
16115,12542,101,1
16116,4890,97,1
16117,6204,44,1
16118,13251,121,1
16119,11687,39,1
16120,2057,111,1
16121,5636,10,1
16122,8283,120,1
16123,1393,101,1
16124,1373,109,1
16125,8838,32,1
16126,2299,115,1
16127,16078,111,1
16128,562,46,2
16129,14149,13,1
16130,13135,115,1
16131,4207,110,2
16132,14511,121,1
16133,12569,110,1
16134,14889,13,1
16135,8930,84,1
16136,14516,101,1
16137,14893,32,1
16138,14518,10,1
16139,13881,65,1
16140,14520,105,3
16141,11204,110,1
16142,12581,32,1
16143,8940,99,2
16144,13150,13,1
16145,13887,32,2
16146,8944,97,1
16147,14527,114,1
16148,14905,115,1
16149,12589,32,2
16150,14535,32,3
16151,12591,110,2
16152,13895,32,1
16153,14909,46,1
16154,12595,101,2
16155,13166,13,2
16156,3730,46,2
16157,14915,103,1
16158,13904,32,1
16159,11227,46,1
16160,13907,110,2
16161,14919,101,1
16162,14546,13,1
16163,13179,72,1
16164,8968,77,1
16165,14923,32,2
16166,13914,101,1
16167,11237,111,3
16168,14926,115,1
16169,8976,10,2
16170,13918,32,1
16171,13187,32,1
16172,8513,32,1
16173,13190,105,1
16174,14559,107,1
16175,14933,48,2
16176,14561,32,1
16177,13195,115,2
16178,11252,49,1
16179,7009,32,2
16180,13198,111,1
16181,14567,32,1
16182,7873,49,1
16183,11259,72,2
16184,14943,32,3
16185,378,108,1
16186,8997,101,1
16187,5896,51,1
16188,13938,121,2
16189,14948,66,1
16190,5294,46,1
16191,14950,84,1
16192,13942,66,1
16193,14581,56,1
16194,7032,10,2
16195,14583,72,1
16196,14956,121,1
16197,14585,10,1
16198,5918,32,2
16199,11279,32,1
16200,7899,32,1
16201,14961,101,2
16202,8555,66,1
16203,13955,101,1
16204,7051,83,1
16205,14594,83,1
16206,8561,32,2
16207,11289,105,1
16208,13232,54,1
16209,15589,32,1
16210,2014,72,1
16211,16184,97,1
16212,12654,105,1
16213,11282,115,1
16214,2974,101,1
16215,2585,66,1
16216,5318,73,1
16217,11094,79,1
16218,9214,82,1
16219,1082,76,1
16220,10775,87,1
16221,10320,78,1
16222,81,78,1
16223,8057,32,1
16224,14083,87,3
16225,1598,72,1
16226,9827,72,1
16227,10202,84,3
16228,10267,85,1
16229,10973,79,1
16230,14252,79,1
16231,10505,76,1
16232,14682,69,1
16233,1449,44,1
16234,14415,79,1
16235,9223,79,1
16236,9317,13,1
16237,4224,70,1
16238,10391,69,1
16239,6173,78,1
16240,9368,79,1
16241,9364,77,1
16242,12071,69,1
16243,14116,32,1
16244,754,76,1
16245,10053,77,1
16246,6088,32,1
16247,7079,87,1
16248,1598,79,1
16249,755,68,1
16250,7296,44,1
16251,7398,84,1
16252,9999,76,1
16253,14382,72,1
16254,14123,73,1
16255,10346,72,1
16256,9425,13,1
16257,1444,71,1
16258,10737,32,1
16259,14628,84,1
16260,87,76,1
16261,9342,40,1
16262,4345,76,1
16263,12436,83,1
16264,14455,78,1
16265,11079,83,2
16266,9392,90,1
16267,93,69,1
16268,14116,13,2
16269,2017,66,1
16270,6165,89,1
16271,9221,79,1
16272,10505,65,1
16273,10833,79,2
16274,9114,73,1
16275,9108,32,2
16276,682,76,1
16277,10565,32,1
16278,12420,84,1
16279,9851,70,1
16280,73,70,1
16281,9139,85,1
16282,14285,32,1
16283,14258,32,1
16284,6713,79,1
16285,1401,82,1
16286,9997,41,1
16287,2095,32,1
16288,771,71,1
16289,10512,84,1
16290,10068,73,1
16291,10025,69,1
16292,10266,32,1
16293,10577,67,1
16294,13994,84,1
16295,9361,73,1
16296,9363,70,2
16297,9526,79,1
16298,14655,78,2
16299,14308,72,1
16300,10743,89,1
16301,10510,78,1
16302,14434,78,1
16303,9315,13,1
16304,14468,68,1
16305,8644,82,1
16306,14225,84,1
16307,11128,58,1
16308,11110,32,2
16309,9387,79,1
16310,6186,82,1
16311,1450,65,1
16312,10532,85,1
16313,1021,73,1
16314,9127,72,1
16315,776,76,1
16316,9253,79,1
16317,9364,65,1
16318,9473,84,2
16319,14022,32,2
16320,568,77,1
16321,11631,73,1
16322,16275,73,1
16323,9127,66,1
16324,12440,46,1
16325,4314,68,1
16326,9186,32,1
16327,13971,32,1
16328,10293,10,1
16329,1479,73,1
16330,11625,78,1
16331,13988,40,1
16332,11640,70,1
16333,9139,80,1
16334,9178,83,1
16335,9288,73,1
16336,11118,76,1
16337,6714,44,1
16338,10312,84,1
16339,14709,32,1
16340,2068,69,1
16341,385,83,2
16342,9193,57,1
16343,60,53,1
16344,4494,83,1
16345,14322,85,1
16346,9105,73,1
16347,16296,32,1
16348,534,79,1
16349,16298,69,1
16350,16268,10,1
16351,1479,65,1
16352,16318,32,1
16353,10354,87,1
16354,10260,84,1
16355,6091,32,1
16356,14067,73,1
16357,9527,87,1
16358,10347,83,1
16359,9180,80,1
16360,9533,65,1
16361,14830,65,1
16362,9900,72,1
16363,14130,84,1
16364,14629,77,1
16365,9354,80,1
16366,9178,85,1
16367,9259,79,1
16368,14158,84,1
16369,10307,73,1
16370,3932,85,1
16371,3934,68,1
16372,71,13,1
16373,799,65,1
16374,10238,72,1
16375,10678,84,1
16376,3998,75,1
16377,11972,79,1
